A�O_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC;M1D1_PJE;M1D2_PJE;M1D3_PJE;M1D4_PJE;M1D1_ESC;M1D2_ESC;M1D3_ESC;M1D4_ESC;M2D5_PJE;M2D6_PJE;M2D7_PJE;M2D5_ESC;M2D6_ESC;M2D7_ESC
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;CB1033163311;1;4;H;4;4;4;2,02;B;2,81;C;1,5;2;2,75;1,5;I;B;C;I;2,67;2;1,75;C;B;I
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;CB1067011711;1;3;L;4;3;3;1,95;B;2,47;B;2;1,5;2;1;B;I;B;I;2,67;2,33;2,13;C;B;B
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;BC1006429621;2;4;L;4;3;3;2,42;B;2,75;C;3;2;3;2;C;B;C;B;2,33;2,33;2,25;B;B;B
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;CB1106478121;2;4;EF;4;3;4;2,02;B;2,61;C;2;1,67;2,5;1,5;B;I;B;I;2,33;1,67;2,5;B;I;B
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;KI1599479611;1;4;AM;4;3;3;1,33;I;2,1;B;2;1,33;1;2;B;I;I;B;1;1;1;I;I;I
2013;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;2;0;ML1476048111;1;4;M;4;3;3;2,26;B;2,66;C;2;1,67;2,5;1;B;I;B;I;2,67;3;3;C;C;C
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;AA1069870121;2;2;G;4;3;3;2,21;B;2,63;C;2,67;1,33;2;1,5;C;I;B;I;3;3;2;C;C;B
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;CC1102312321;2;5;TEL;4;2;3;2,38;B;2,53;C;1,5;2,5;2,75;2,5;I;B;C;B;2,67;3;1,75;C;C;I
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;AC1080258621;2;5;TEL;4;3;3;2,61;C;2,87;C;2,17;2,67;2,25;2,75;B;C;B;C;3;2,67;2,75;C;C;C
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;BC1051355321;2;5;TEA;4;2;3;2,44;B;2,56;C;2;2;2,5;2,5;B;B;B;B;3,33;3;1,75;D;C;I
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;LK1933863911;1;3;I;4;3;2;2,4;B;2,64;C;2,33;2,67;2,5;2,5;B;C;B;B;2,83;2;2;C;B;B
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;FG1736616221;2;1;P;4;3;3;1,79;B;2,37;B;2;1;3;1;B;I;C;I;2,67;1,33;1,5;C;I;I
2013;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;0;II1737220321;2;3;CN;3;3;3;2,3;B;2,58;C;2,67;1,67;2;2;C;I;B;B;3;3;1,75;C;C;I
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;CB1072718721;2;5;TEL;4;3;3;2,38;B;2,73;C;2;2;2;2,5;B;B;B;B;2,67;3;2,5;C;C;B
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;BC1076942421;2;3;CS;4;4;3;1,93;B;2,66;C;1,33;1,67;2;2,5;I;I;B;B;3;2;1;C;B;I
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;BB1039454721;2;3;RC;4;2;3;1,83;B;2,2;B;2,33;2;1,5;1;B;B;I;I;2,5;1,5;2;B;I;B
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;GH1333149221;2;5;TEA;4;4;3;2,19;B;2,81;C;2;2;1;1,5;B;B;I;I;3,33;3;2,5;D;C;B
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;FG1781932122;2;1;P;3;3;3;2,28;B;2,57;C;2,33;2;2,5;1,5;B;B;B;I;2,83;2,67;2,13;C;C;B
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;AB1096592711;1;3;M;4;3;3;2,31;B;2,69;C;2;2;2;2,5;B;B;B;B;2,67;3;2;C;C;B
2013;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;2;0;KJ1463596111;1;3;I;2;2;3;1,95;B;2,07;B;2;2;1,25;2;B;B;I;B;1,67;3;1,75;I;C;I
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;CA1002113321;2;3;I;4;3;2;2,28;B;2,57;C;2,33;1,33;3;1,5;B;I;C;I;3;2,83;2;C;C;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;CD1518941621;2;2;G;4;4;2;2,14;B;2,68;C;2,33;1,67;2;2;B;I;B;B;3;2;2;C;B;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;CA1054300811;1;3;M;4;3;2;2,18;B;2,51;C;2;2,33;1,5;1,5;B;B;I;I;2,67;3;2,25;C;C;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;AB1091789721;2;2;G;4;3;3;2,77;C;2,96;D;3,5;2,5;2,5;2,25;D;B;B;B;3;2,67;3;C;C;C
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;AC1009754821;2;3;L;4;3;2;2,2;B;2,52;C;2,33;1,67;2,5;2,5;B;I;B;B;2,67;2;1,75;C;B;I
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;BB1064956111;1;3;EF;4;4;2;2,46;B;2,88;C;3,33;2;3;2;D;B;C;B;2,67;2;2,25;C;B;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;JI1647522221;2;3;I;4;4;3;2,18;B;2,81;C;1,83;2,83;2,5;1,75;B;C;B;I;2,67;2,67;1;C;C;I
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;GF1006994221;2;5;TEA;4;3;2;2,26;B;2,56;C;3,33;2;2;1,5;D;B;B;I;3;3;1;C;C;I
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;CC1007423121;2;2;G;4;3;3;2,62;C;2,87;D;3,67;2,33;2,5;2,5;D;B;B;B;3;2,33;2;C;B;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;AC1091629221;2;3;M;4;2;3;2,61;C;2,67;C;3;2;2,5;2,5;C;B;B;B;3;3;2,25;C;C;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;EF1084296321;2;3;L;3;2;2;2,11;B;2,17;B;2,33;1,33;2;1,5;B;I;B;I;2,67;2,67;2,25;C;C;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;GE1925278221;2;5;TEL;3;3;2;2,21;B;2,32;B;2,5;1,33;2;1,75;B;I;B;I;2,83;2,83;2,25;C;C;B
2013;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;2;0;KM1233338221;2;3;CS;4;2;2;2,67;C;2,6;C;2,83;2,67;2,5;2,25;C;C;B;B;2,67;3;2,75;C;C;C
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;DC1918349423;2;3;EF;4;3;3;1,81;B;2,39;B;1,67;1,67;1;1;I;I;I;I;2,67;1,67;3;C;I;C
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;BB1000979911;1;3;EF;4;3;3;2,12;B;2,57;C;2,33;2,33;3;1;B;B;C;I;2,67;2;1,5;C;B;I
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;BB1042122721;2;3;EF;4;3;3;2,2;B;2,62;C;2,33;1,83;2,25;2;B;B;B;B;3;2;2;C;B;B
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;CC1054573625;2;5;TEL;4;3;3;2,42;B;2,75;C;1,67;2,17;2,25;2,5;I;B;B;B;3;2,33;3;C;B;C
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;AC1104930421;2;5;TEA;4;3;3;2,08;B;2,55;C;2,67;1,67;1,5;1;C;I;I;I;3;3;1,75;C;C;I
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;CB1087817621;2;5;TEA;3;3;3;2,56;C;2,74;C;3;1,67;2,5;2,5;C;I;B;B;3;3;2,25;C;C;B
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;GE1774048821;2;5;TEA;4;4;3;2,3;B;2,88;C;2,67;1,67;2;2;C;I;B;B;3;3;1,75;C;C;I
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;CC1097672821;2;3;CN;4;3;3;2,32;B;2,69;C;2;2,67;2;1,5;B;C;B;I;2,67;2,67;2,75;C;C;C
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;JK1720656421;2;1;P;4;2;3;1,74;I;2,14;B;2,17;1,17;1;1;B;I;I;I;2,67;2,67;1,5;C;C;I
2013;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;0;FG1079969521;2;2;G;4;4;3;2,42;B;2,95;C;2,67;1,67;2;2,5;C;I;B;B;2,83;2,67;2,63;C;C;C
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;AA1083583821;2;1;P;4;4;3;1,92;B;2,65;C;2;1;2;1;B;I;B;I;2,67;3;1,75;C;C;I
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;CC1081590411;1;2;G;4;4;3;2,16;B;2,8;C;3,67;1,67;2;1;D;I;B;I;2,67;2,33;1,75;C;B;I
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;BC1070087721;2;2;G;4;4;3;2,19;B;2,81;C;2,33;2,33;1,5;1,5;B;B;I;I;3;2,67;2;C;C;B
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;AA1003692121;2;5;TEL;4;3;3;2,23;B;2,64;C;2;1,83;2,5;2,25;B;B;B;B;3;2;2;C;B;B
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;BB1049428121;2;5;TEA;4;3;3;2,71;C;2,93;D;3,5;1,83;3,5;2,75;D;B;D;C;2,67;3;1,75;C;C;I
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;BB1069267611;1;3;L;4;2;2;2,63;C;2,58;C;3;2,17;3;2;C;B;C;B;3;3;2,25;C;C;B
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;BC1083168521;2;5;TEL;4;4;3;2,43;B;2,96;C;2,67;2,33;2,5;2,5;C;B;B;B;2,67;2,33;2;C;B;B
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;BB1054373421;2;5;TEA;4;3;2;1,99;B;2,39;B;1,67;2;1,5;2;I;B;I;B;2,67;2,33;1,75;C;B;I
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;DE1550476011;1;3;AM;4;3;3;2,5;B;2,8;C;2,33;2;2;2,5;B;B;B;B;3;2,67;3;C;C;C
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;FG1294319221;2;2;G;4;3;3;2,65;C;2,89;D;3,33;2,33;2;3;D;B;B;C;2,67;3;2,25;C;C;B
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;CC1058463521;2;3;EF;4;3;2;2,32;B;2,59;C;2,67;1;3;1,5;C;I;C;I;3;2,33;2,75;C;B;C
2013;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;2;0;FG1643247811;1;3;EF;3;2;2;2,3;B;2,28;C;2,33;2;2;3;B;B;B;C;2,67;2,33;1,75;C;B;I
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;BB1064191021;2;3;L;4;2;3;2,11;B;2,37;C;2;1;2,5;2;B;I;B;B;2,67;2,33;2,25;C;B;B
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;BC1096220321;2;5;TEL;4;3;3;2,44;B;2,76;C;2,17;2,33;2,75;2,75;B;B;C;C;3;2,33;1,75;C;B;I
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;EF1246461221;2;5;TEL;4;3;3;2,46;B;2,78;C;2;3;3;2;B;C;C;B;2,67;2,33;2,25;C;B;B
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;CB1040404321;2;2;G;4;3;3;2,45;B;2,77;C;2,5;2;2,5;2,5;B;B;B;B;2,67;3;2;C;C;B
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;KI1796286211;1;2;G;4;3;4;2,39;B;2,83;C;2,5;2;2;1,5;B;B;B;I;3,33;2,67;2,75;D;C;C
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;EE1675622823;2;3;I;4;2;3;2,12;B;2,37;C;3;1,67;2;1;C;I;B;I;2,67;2,5;2;C;B;B
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;CB1057489121;2;2;G;4;3;3;2,13;B;2,58;C;2,67;1,33;2;2;C;I;B;B;2,67;2;2,25;C;B;B
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;EF1178059711;1;3;EF;4;2;3;2,57;C;2,64;D;3,67;2,67;3,5;1,5;D;C;D;I;3;2;1,63;C;B;I
2013;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;151;15101;ARICA;2;0;LK1883207611;1;3;CS;4;3;3;2,23;B;2,64;C;2,67;1,33;2,75;1,5;C;I;C;I;2,67;2,67;2;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;BC1109539921;2;1;P;4;4;4;2,33;B;3;C;3;2;3;1,5;C;B;C;I;2,67;2,67;1,5;C;C;I
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;CA1022888921;2;3;I;4;3;3;2,77;C;2,96;D;2,33;2;4;3,5;B;B;D;D;2,67;2,67;2,25;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;BA1094262321;2;5;TEL;4;2;3;2,36;B;2,52;C;2;1,67;2,5;3;B;I;B;C;3;2,33;2;C;B;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;CB1095889821;2;1;P;4;3;3;2,2;B;2,62;C;2,67;2;1;1,5;C;B;I;I;3;3;2,25;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;CA1079098721;2;3;RC;4;3;4;2,29;B;2,77;C;2,33;2;2,5;1;B;B;B;I;2,67;3;2,5;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;AB1048308621;2;3;CN;4;3;4;2,29;B;2,77;C;3;1,67;2;2;C;I;B;B;2,67;2,67;2;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;CB1001397821;2;2;G;4;3;4;2,31;B;2,79;C;2;2,33;3;2;B;B;C;B;3;2,33;1,5;C;B;I
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;DE1020236521;2;5;TEA;4;2;3;2,26;B;2,46;C;1,67;2;2;2;I;B;B;B;2,67;3;2,5;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;BC1075821421;2;3;L;4;2;3;2,31;B;2,49;C;2,33;2,25;2;2;B;B;B;B;2,67;2,67;2,25;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;CB1037382521;2;2;G;4;3;4;2,63;C;2,98;D;3;2,5;2,75;1,5;C;B;C;I;3;2,67;3;C;C;C
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;AC1084576621;2;3;AV;3;3;3;2,26;B;2,56;C;2,67;2;1;2,5;C;B;I;B;3;2,67;2;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;HI1546487321;2;1;P;4;3;3;1,81;B;2,39;B;2,67;1,33;1;2;C;I;I;B;2,67;2;1;C;B;I
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;LK1785881021;2;1;P;4;3;4;1,94;B;2,56;C;2,67;1,33;1;1;C;I;I;I;2,67;2,67;2,25;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;GF1158032221;2;5;TEL;4;2;3;2,29;B;2,47;C;2,67;2;2,5;1;C;B;B;I;3;2,33;2,5;C;B;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;FE1908715911;1;2;G;4;3;4;2,05;B;2,63;C;2,33;1,67;1,5;1,5;B;I;I;I;2,67;2,67;2;C;C;B
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;ED1006527621;2;2;G;4;3;3;2,12;B;2,57;C;1,67;1,33;2,5;2,5;I;I;B;B;3;2,33;1,5;C;B;I
2013;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;2;0;GF1459523921;2;2;G;4;3;3;2,46;B;2,78;C;2,17;2,33;2,25;2,25;B;B;B;B;3;3;2,25;C;C;B
2013;25;6;ESCUELA CENTENARIO;15;151;15101;ARICA;2;0;CA1009365311;1;2;G;4;3;3;2,62;C;2,87;D;2;2,67;3;4;B;C;C;D;3;2,17;1,5;C;B;I
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;CA1109350421;2;5;TEA;4;4;4;3,05;C;3,43;D;3,67;3,33;3;3,5;D;D;C;D;2,67;2,67;2,5;C;C;B
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;AB1047431121;2;2;G;4;4;4;2,58;C;3,15;D;3;3;2,75;2,5;C;C;C;B;2,67;2,67;1,5;C;C;I
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;BC1109123621;2;2;G;4;4;3;2,5;B;3;C;2,67;1,67;3;3;C;I;C;C;3;2,67;1,5;C;C;I
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;CB1058528321;2;3;RC;4;2;3;1,98;B;2,29;C;1,67;1;3;1;I;I;C;I;2,83;2;2,38;C;B;B
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;CA1045704121;2;5;TEA;4;3;4;1,99;B;2,59;C;1,67;1,33;1,75;1;I;I;I;I;2,67;3;2,5;C;C;B
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;FG1692243421;2;3;CN;4;3;4;2,69;C;3,01;D;3,33;2;2,5;2,5;D;B;B;B;3;3;2,5;C;C;B
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;FE1787792421;2;3;M;4;2;2;2,36;B;2,42;C;2,67;2,33;2;1;C;B;B;I;3;3;2,5;C;C;B
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;JK1389594621;2;3;I;4;3;3;1,87;B;2,42;C;3;1,33;1;1;C;I;I;I;2,67;2,33;1,75;C;B;I
2013;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;2;0;JI1563602821;2;3;EF;4;3;4;2,05;B;2,63;C;2,67;2;1;1,5;C;B;I;I;3;1,67;2,5;C;I;B
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;BC1050381021;2;3;AV;4;3;3;1,82;B;2,39;B;1,67;2,33;1;1;I;B;I;I;2,67;2,33;1,75;C;B;I
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;CB1003782821;2;2;G;4;4;3;2,44;B;2,96;C;2,67;2,67;2,5;2,5;C;C;B;B;2,67;2,33;1,75;C;B;I
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;BC1104709521;2;5;TEA;4;2;3;2,56;C;2,64;C;3,67;2;2,5;2;D;B;B;B;3;3;1,75;C;C;I
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;AA1079694421;2;5;TEA;4;2;3;1,63;I;2,08;B;1,67;1,17;1,75;1,25;I;I;I;I;2,67;1,67;1,25;C;I;I
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;CB1036203721;2;3;L;4;3;3;2,55;C;2,83;C;2,33;2,33;2;3;B;B;B;C;2,67;3;2,5;C;C;B
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;KJ1084629721;2;1;P;4;3;3;2,36;B;2,72;C;2;1,67;3;2,5;B;I;C;B;2,67;2,67;2;C;C;B
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;EF1485263511;1;2;G;4;4;3;2,47;B;2,98;C;2,67;1,67;2;2,5;C;I;B;B;2,67;3;2,75;C;C;C
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;GF1212957423;2;3;I;4;4;3;2,03;B;2,72;C;2;1,33;2;2;B;I;B;B;2,67;2,33;1,88;C;B;B
2013;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;2;0;KI1918825821;2;5;TEA;4;3;3;2,57;C;2,84;C;2;3;2;3;B;C;B;C;3;3;2;C;C;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;AC1028496511;1;3;M;3;3;3;2,14;B;2,48;C;2,33;1,67;2;1;B;I;B;I;3,17;2,83;2;C;C;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;AA1061548121;2;3;CS;4;3;4;2,56;C;2,94;D;2;2,33;2,5;3;B;B;B;C;3;2,33;2,75;C;B;C
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;BC1100838321;2;3;M;4;3;4;2,62;C;2,97;D;2,67;1,67;3;2;C;I;C;B;3;3;3;C;C;C
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;AA1044821111;1;6;EAEMM;4;4;3;2,38;B;2,93;C;3,5;2,17;3;1;D;B;C;I;2,67;2,33;2;C;B;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;BA1097022621;2;3;L;4;4;4;2,2;B;2,92;C;2;2;2;1,5;B;B;B;I;2,67;3;2,25;C;C;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;BA1018044821;2;3;CN;4;4;4;2,55;C;3,13;D;2,33;2,33;2,5;2,5;B;B;B;B;2,67;3;2,5;C;C;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;CA1061670121;2;1;P;4;3;3;2,37;B;2,72;C;2,33;2,33;1,5;2,5;B;B;I;B;2,67;3;2,25;C;C;B
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;EG1475631025;2;5;TEA;4;3;3;2,15;B;2,59;C;2,33;1,67;2;2;B;I;B;B;2,33;3;1,75;B;C;I
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;BB1003256221;2;2;G;4;4;3;2,99;C;3,29;D;3,33;2,33;3,5;3;D;B;D;C;3;3;2,75;C;C;C
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;AA1018785421;2;6;EAEBCS;4;3;3;2,68;C;2,91;C;2,67;2,67;2,5;2,5;C;C;B;B;2,67;3;2,75;C;C;C
2013;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;2;0;LM1792436621;2;3;EF;4;3;3;2,24;B;2,64;C;2,33;1,33;1;3,5;B;I;I;D;2,67;2,33;2,5;C;B;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CB1011282311;1;3;AM;4;3;3;2,49;B;2,79;D;3,33;2;3;2;D;B;C;B;2,67;2,67;1,75;C;C;I
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CC1109730821;2;5;TEL;4;4;3;2,51;C;3,01;D;2,33;2;3,5;2;B;B;D;B;2,67;2,83;2,25;C;C;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CC1090732521;2;3;L;4;3;3;1,92;B;2,19;B;2;1,33;1,5;1,5;B;I;I;I;2,83;2;2,25;C;B;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CB1081860721;2;1;P;4;3;3;2,24;B;2,64;C;2,33;1,67;3;2;B;I;C;B;3;1,67;2;C;I;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;BB1104107121;2;5;TEA;4;3;4;2,18;B;2,71;C;2,67;1,83;2,25;2;C;B;B;B;3;2;1,5;C;B;I
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;GE1830685521;2;5;TEL;4;3;3;2,25;B;2,65;C;2;2,33;3;2;B;B;C;B;3;1,67;1,75;C;I;I
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CC1091818111;1;3;CN;4;3;3;2,5;B;2,8;C;2,5;2,33;1,75;2,5;B;B;I;B;2,67;3;2,75;C;C;C
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CA1038775911;1;2;G;4;4;3;2,01;B;2,71;C;3;2;1;1;C;B;I;I;2,67;2,67;1,75;C;C;I
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;CD1254165111;1;3;EF;4;3;3;2,48;B;2,79;C;3;2,33;3;1,5;C;B;C;I;3;2;2,5;C;B;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;BC1074240623;2;2;G;4;3;3;2,37;B;2,72;C;3;1,83;1;2,25;C;B;I;B;3;3;2,5;C;C;B
2013;29;9;ESCUELA AMERICA;15;151;15101;ARICA;2;0;FG1932595621;2;2;G;4;4;3;2,62;C;3,07;D;3,33;2,33;3;2,5;D;B;C;B;2,67;3;1,5;C;C;I
